=================
MKR-8  auc: 0.9171  acc: 0.8435
epoch 30    train auc: 0.9595  acc: 0.8891    eval auc: 0.9196  acc: 0.8452    test auc: 0.9185  acc: 0.8439
epoch 31    train auc: 0.9607  acc: 0.8922    eval auc: 0.9194  acc: 0.8464    test auc: 0.9185  acc: 0.8445
epoch 32    train auc: 0.9604  acc: 0.8912    eval auc: 0.9198  acc: 0.8465    test auc: 0.9189  acc: 0.8449
epoch 33    train auc: 0.9597  acc: 0.8889    eval auc: 0.9202  acc: 0.8457    test auc: 0.9192  acc: 0.8439
epoch 34    train auc: 0.9612  acc: 0.8927    eval auc: 0.9193  acc: 0.8463    test auc: 0.9185  acc: 0.8449
epoch 35    train auc: 0.9610  acc: 0.8922    eval auc: 0.9195  acc: 0.8466    test auc: 0.9186  acc: 0.8450
epoch 36    train auc: 0.9602  acc: 0.8900    eval auc: 0.9200  acc: 0.8462    test auc: 0.9191  acc: 0.8452
epoch 37    train auc: 0.9613  acc: 0.8929    eval auc: 0.9195  acc: 0.8464    test auc: 0.9186  acc: 0.8452
epoch 38    train auc: 0.9614  acc: 0.8929    eval auc: 0.9196  acc: 0.8463    test auc: 0.9188  acc: 0.8456
epoch 39    train auc: 0.9601  acc: 0.8897    eval auc: 0.9199  acc: 0.8457    test auc: 0.9190  acc: 0.8448
epoch 40    train auc: 0.9612  acc: 0.8927    eval auc: 0.9194  acc: 0.8466    test auc: 0.9187  acc: 0.8454
epoch 41    train auc: 0.9615  acc: 0.8932    eval auc: 0.9192  acc: 0.8462    test auc: 0.9185  acc: 0.8450
epoch 42    train auc: 0.9603  acc: 0.8889    eval auc: 0.9194  acc: 0.8450    test auc: 0.9185  acc: 0.8431
epoch 43    train auc: 0.9613  acc: 0.8928    eval auc: 0.9196  acc: 0.8471    test auc: 0.9189  acc: 0.8458
epoch 44    train auc: 0.9617  acc: 0.8933    eval auc: 0.9196  acc: 0.8469    test auc: 0.9187  acc: 0.8457
epoch 45    train auc: 0.9607  acc: 0.8896    eval auc: 0.9193  acc: 0.8443    test auc: 0.9184  acc: 0.8432
epoch 46    train auc: 0.9616  acc: 0.8932    eval auc: 0.9196  acc: 0.8467    test auc: 0.9187  acc: 0.8452
epoch 47    train auc: 0.9616  acc: 0.8932    eval auc: 0.9196  acc: 0.8469    test auc: 0.9189  acc: 0.8454
epoch 48    train auc: 0.9610  acc: 0.8913    eval auc: 0.9196  acc: 0.8457    test auc: 0.9188  acc: 0.8442
epoch 49    train auc: 0.9620  acc: 0.8940    eval auc: 0.9193  acc: 0.8463    test auc: 0.9186  acc: 0.8454
epoch 50    train auc: 0.9621  acc: 0.8941    eval auc: 0.9191  acc: 0.8464    test auc: 0.9185  acc: 0.8453
